源声编码,观点原文句,源声来源,观点类别,,
,感觉下方的空白浪费了屏占比,Esuning_hw,屏幕上下方空白区域过大,,
,手机太长了，屏幕上下的空白可以缩短些，紧凑些,Ejd,屏幕上下方空白区域过大,,
,虚拟按键和honor标志在一块，显得手机下方空白处太多的问题,Evmall,屏幕上下方空白区域过大,,
,上下空白太多，浪费屏幕,Evmall,屏幕上下方空白区域过大,,
,上下屏幕外空白处过长,Evmall,屏幕上下方空白区域过大,,
,手机下端那一大块空白占了很大空间却没什么作用,Evmall,屏幕上下方空白区域过大,,
,手机两边还空出来那么多,Etianmao_hw,屏幕上下方空白区域过大,,
,屏幕和之前的手机一样大，只是上下空出的非屏幕区域不好看,Ejd,屏幕上下方空白区域过大,,
,因为上下左右黑边都太宽尤其上下,Etianmao_hw,屏幕上下方空白区域过大,,
,上下下巴太宽,Ejd,屏幕上下方空白区域过大,,
,手机屏幕上下金属边缘太宽,Ejd,屏幕上下方空白区域过大,,
,上下边框太宽了,Ezol,屏幕上下方空白区域过大,,
,屏幕上下两块太宽,Ezol,屏幕上下方空白区域过大,,
,美中不足屏幕四周黑色边框太宽,Ezol,屏幕上下方空白区域过大,,
,不过屏幕上下黑边太宽,Ejd,屏幕上下方空白区域过大,,
,屏幕还算靓丽上下两头太宽,Ejd,屏幕上下方空白区域过大,,
,屏幕四周黑色边框太宽,Ezol,屏幕上下方空白区域过大,,
,个人觉得屏占比太小，上下太宽,Ezol,屏幕上下方空白区域过大,,
,手机屏幕四周的黑色防漏光的边框太宽,Ezol,屏幕上下方空白区域过大,,
,上下的边太宽,Ezol,屏幕上下方空白区域过大,,
,上下边太宽导致很长,Ezol,屏幕上下方空白区域过大,,
,屏幕上下边框太宽了,Ejd,屏幕上下方空白区域过大,,
,唯一缺点是屏幕四周黑边太宽,Etianmao_hw,屏幕上下方空白区域过大,,
,上下的宽白边太宽，遮住了屏幕。,Etaobao_hw,屏幕上下方空白区域过大,,
,手机上下边框太宽,Ejd,屏幕上下方空白区域过大,,
,屏幕上下太宽,Ezol,屏幕上下方空白区域过大,,
,下面的金色太宽了，把屏幕都遮上了,Etaobao_hw,屏幕上下方空白区域过大,,
,手机正面屏幕上下边框太宽,Ezol,屏幕上下方空白区域过大,,
,"手机下面""honor""太宽",Ejd,屏幕上下方空白区域过大,,
,上下边框太宽,Ejd,屏幕上下方空白区域过大,,
,屏幕界面太杂乱，设计的问题，四周黑边太宽,Etianmao_hw,屏幕上下方空白区域过大,,
,屏幕四周的边框太宽了,Etaobao_hw,屏幕上下方空白区域过大,,
,上下按键黑色部分太宽了,Evmall,屏幕上下方空白区域过大,,
,手机的上、下巴实在太宽了,Ejd,屏幕上下方空白区域过大,,
,不过我感觉上下边框太宽,Ejd,屏幕上下方空白区域过大,,
,就是屏幕四周的大黑边太宽了,Ejd,屏幕上下方空白区域过大,,
,只是正面上下太宽，有点不好看,Ejd,屏幕上下方空白区域过大,,
,屏幕四周的黑边太宽,Ejd,屏幕上下方空白区域过大,,
,手机正面屏幕上下那两个黑边太宽,Ejd,屏幕上下方空白区域过大,,
,四周屏幕黑边留得太宽,Ejd,屏幕上下方空白区域过大,,
,上下边太宽了,Evmall,屏幕上下方空白区域过大,,
,上下白边太宽,Evmall,屏幕上下方空白区域过大,,
,屏幕显示四周黑边太宽,Evmall,屏幕上下方空白区域过大,,
,但是边框太宽了，特别是上下两个边框,Ezol,屏幕上下方空白区域过大,,
,上下的边框太宽了,Ezol,屏幕上下方空白区域过大,,
,屏幕四周的黑色边框太宽,Ezol,屏幕上下方空白区域过大,,
,屏幕上下边太宽,Ezol,屏幕上下方空白区域过大,,
,手机屏幕上下黑边太宽了,Etianmao_hw,屏幕上下方空白区域过大,,
,手机感觉可以，但上下二边太宽了,Ejd,屏幕上下方空白区域过大,,
,上下边太宽了吧,Ejd,屏幕上下方空白区域过大,,
,屏幕上下都有很宽的缝隙,Ejd,屏幕上下方空白区域过大,,
,屏幕上下边框有点大,Ejd,屏幕上下方空白区域过大,,
,就是屏幕四周的黑边太大了,Etianmao_hw,屏幕上下方空白区域过大,,
,就是屏幕两边有点宽,Etianmao_hw,屏幕上下方空白区域过大,,
,要是屏幕上下边框再收窄一些感觉会更好,Etianmao_hw,屏幕上下方空白区域过大,,
,四周黑边略粗,Evmall,屏幕上下方空白区域过大,,
,就是上下共有4厘米放在那没用,Evmall,屏幕上下方空白区域过大,,
,屏幕很大，但是上下两端都有很大一块看着很不爽,Evmall,屏幕上下方空白区域过大,,
,屏幕的四周黑边比较宽,Evmall,屏幕上下方空白区域过大,,
,就是屏幕四周的大黑边不太美观,Evmall,屏幕上下方空白区域过大,,
,屏幕上下余的框太多,Evmall,屏幕上下方空白区域过大,,
,屏幕四周黑边很宽很明显,Ejd,屏幕上下方空白区域过大,,
,手机屏幕四周的黑边挺大的,Esuning_hw,屏幕上下方空白区域过大,,
,上下左右的黑边真的太难看了,Ezol,屏幕上下方空白区域过大,,
,屏幕上下方的边框有点宽,Ezol,屏幕上下方空白区域过大,,
,就是屏幕上下黑边不一样大,Ejd,屏幕上下方空白区域过大,,
,屏幕四周的黑边还是挺大,Etianmao_hw,屏幕上下方空白区域过大,,
,屏幕上下空位留得太大,Ejd,屏幕上下方空白区域过大,,
,屏幕四周有一圈黑边,Ejd,屏幕上下方空白区域过大,,
,屏幕与边框的缝隙太大，特别是上下螺丝固定处,Ejd,屏幕上下方空白区域过大,,
,屏幕四周这么宽的黑边,Ejd,屏幕上下方空白区域过大,,
,只是屏幕开机后四周有条大黑边,Esuning_hw,屏幕上下方空白区域过大,,
,上下巴能窄点就好了,Evmall,屏幕上下方空白区域过大,,
,唯一纠结的就是屏幕上下黑边有点宽吧,Ejd,屏幕上下方空白区域过大,,
,屏幕四周小黑边略嫌美中不足,Ejd,屏幕上下方空白区域过大,,
,屏幕四周有黑边,Ejd,屏幕上下方空白区域过大,,
,可屏幕四周都有黑边,Ejd,屏幕上下方空白区域过大,,
,屏幕四周黑边太大等,Ejd,屏幕上下方空白区域过大,,
,四周黑边太大,Etianmao_hw,屏幕上下方空白区域过大,,
,要是屏幕四周没有黑边就完美了,Etianmao_hw,屏幕上下方空白区域过大,,
,屏幕上下黑边多,Ejd,屏幕上下方空白区域过大,,
,屏幕周围黑边明显,Ejd,屏幕上下方空白区域过大,,
,就是觉得屏幕四周黑边有点大,Etianmao_hw,屏幕上下方空白区域过大,,
,屏幕不错，就是四周的黑边有点明显,Etianmao_hw,屏幕上下方空白区域过大,,
,屏幕两边黑边太多,Etianmao_hw,屏幕上下方空白区域过大,,
,上下黑边比左右黑边宽,Etianmao_hw,屏幕上下方空白区域过大,,
,就是不喜欢屏幕四周的黑边,Etianmao_hw,屏幕上下方空白区域过大,,
,屏幕上下都有大黑边,Egome,屏幕上下方空白区域过大,,
,屏幕也不错，就是屏幕四周的大黑边比较难看,Etaobao_hw,屏幕上下方空白区域过大,,
,屏幕四周全是黑边,Ejd,屏幕上下方空白区域过大,,
,就是点亮屏幕，四周的黑边不是一般的粗啊,Etianmao_hw,屏幕上下方空白区域过大,,
,屏幕四周的大黑边有点难看,Ejd,屏幕上下方空白区域过大,,
,手机屏幕上下左右都是黑边,Etianmao_hw,屏幕上下方空白区域过大,,
,就是屏幕上下边框略宽，很宽,Etianmao_hw,屏幕上下方空白区域过大,,
,虚拟键在屏幕里，上下两个大黑边感觉好多余,Etianmao_hw,屏幕上下方空白区域过大,,
,实际上四周整整小了一圈，两边也漏出屏幕的黑边,Etaobao_hw,屏幕上下方空白区域过大,,
,上下边框能跑马,Etianmao_hw,屏幕上下方空白区域过大,,
,屏幕四周的大黑边,Ejd,屏幕上下方空白区域过大,,
,屏幕上下与边框之间缝隙很大,Ejd,屏幕上下方空白区域过大,,
,屏幕和边框有缝隙，尤其是上下边的地方比左右边还大,Ejd,屏幕上下方空白区域过大,,
,手机屏幕边框四周的缝隙确实很大,Ejd,屏幕上下方空白区域过大,,
,屏幕上下有黑边,Ejd,屏幕上下方空白区域过大,,
,屏幕四周有着黑边框,Ejd,屏幕上下方空白区域过大,,
,但就是屏幕不是全屏的，四周都有黑边,Ejd,屏幕上下方空白区域过大,,
,屏幕四周的黑边,Ejd,屏幕上下方空白区域过大,,
,屏幕的大黑边上下左右都有,Ejd,屏幕上下方空白区域过大,,
,屏幕四周都有黑边,Ejd,屏幕上下方空白区域过大,,
,屏幕上下有两个大黑边,Ejd,屏幕上下方空白区域过大,,
,屏够大,Egome,外观大,,
,屏幕算大,Ezol,外观大,,
,比想象中大了点,Evmall,外观大,,
,屏幕很大,Ezol,外观大,,
,屏幕大,Ezol,外观大,,
,大屏幕,Ezol,外观大,,
,手机很大,Evmall,外观大,,
,手机大,Ezol,外观大,,
,尺寸过大,Ezol,外观大,,
,屏幕算大的,Ezol,外观大,,
,手机屏幕大,Ezol,外观大,,
,屏幕也很大,Ezol,外观大,,
,屏幕太大,Ezol,外观大,,
,屏大,Ejd,外观大,,
,手机超大,Ejd,外观大,,
,手机屏好大,Ejd,外观大,,
,屏幕比较大,Ejd,外观大,,
,手机屏幕太大,Ejd,外观大,,
,手机很好，很大,Ejd,外观大,,
,有点大,Ejd,外观大,,
,手机屏幕很大,Ejd,外观大,,
,手机略大一点,Ejd,外观大,,
,手机还好，有点大,Ejd,外观大,,
,手机好大,Ejd,外观大,,
,屏幕够大,Ejd,外观大,,
,屏幕有点大,Ejd,外观大,,
,手机不错，只是变大了点,Ejd,外观大,,
,机子有点大,Ejd,外观大,,
,手机有点略大,Ejd,外观大,,
,屏幕太大了,Ezol,外观大,,
,屏幕超大,Ejd,外观大,,
,屏幕真是太大了,Ezol,外观大,,
,屏幕蛮大的,Ejd,外观大,,
,外观精美，大而轻巧,Ezol,外观大,,
,手机屏幕够大,Ezol,外观大,,
,屏幕大了些,Ejd,外观大,,
,屏幕挺大的,Etianmao_hw,外观大,,
,手机确实很大,Etianmao_hw,外观大,,
,手机比预想中的大好多,Etaobao_hw,外观大,,
,手机屏幕挺大的,Etianmao_hw,外观大,,
,屏很大,Etianmao_hw,外观大,,
,屏幕也够大,Etaobao_hw,外观大,,
,手机够大,Ejd,外观大,,
,手机确实有点大,Etaobao_hw,外观大,,
,屏幕比我想象的大,Etianmao_hw,外观大,,
,手机屏够大,Ejd,外观大,,
,装饰片一个角居然翘起了,Bbaidutieba,装饰片间隙大/段差/刮手/起鼓,,
,电池后盖装饰片（上）不知道怎么回事自己就裂纹了,Bbaidutieba,装饰片开裂/分层,,
,后盖上下装饰片有缝隙,Etianmao_hw,装饰片间隙大/段差/刮手/起鼓,,
,听筒那里有个银色装饰片一碰就晃荡,Ejd,装饰片间隙大/段差/刮手/起鼓,,
,按键亮连漏光也亮,Bbaidutieba,手机漏光,,
,边框和屏幕之间的缝隙存在漏光现象,Bbaidutieba,手机漏光,,
,边框有漏光,Bbaidutieba,手机漏光,,
,第一个白色按键松动一毫米缝隙,Bbaidutieba,手机漏光,,
,顶部和屏幕连接的地方有一点点漏光,Bbaidutieba,手机漏光,,
,耳机孔漏光,Bbaidutieba,手机漏光,,
,黑边3.5mm左右这么大还漏光，漏的还很严重,Bhuafen,手机漏光,,
,那个小米5按键，漏光,Bbaidutieba,手机漏光,,
,屏幕边缘有轻微的漏光,Bbaidutieba,手机漏光,,
,屏幕与金属边框不是太融合，有些缝隙,Bbaidutieba,手机漏光,,
,前面板有缝隙，漏光,Bbaidutieba,手机漏光,,
,HOME键缝隙漏光,Bbaidutieba,手机漏光,,
,USB插口漏光,Bbaidutieba,手机漏光,,
,USB插口有光亮,Bbaidutieba,手机漏光,,
,usb充电孔短了一块，下方主卡槽捅针孔处漏光,Bhuafen,手机漏光,,
,按键部分漏光,Bbaidutieba,手机漏光,,
,按键处漏光,Bbaidutieba,手机漏光,,
,按键灯亮的时候有漏光,Bbaidutieba,手机漏光,,
,按键灯漏光,Bbaidutieba,手机漏光,,
,按键灯有点漏光,Bxiaomi,手机漏光,,
,按键底部缝隙漏光,Bbaidutieba,手机漏光,,
,按键和呼吸灯漏光,Bbaidutieba,手机漏光,,
,按键漏光,Bbaidutieba,手机漏光,,
,按键漏光严重,Bxiaomi,手机漏光,,
,按键旁漏光,Bbaidutieba,手机漏光,,
,按键使劲漏光,Bbaidutieba,手机漏光,,
,边框缝隙明显和漏光,Bmeizu,手机漏光,,
,菜单键处漏光,Bbaidutieba,手机漏光,,
,菜单键和返回键漏光,Bbaidutieba,手机漏光,,
,菜单键右下角漏光，呼吸灯漏光,Bbaidutieba,手机漏光,,
,侧边和屏幕之间有缝隙，晚上发现漏光,Bbaidutieba,手机漏光,,
,插口也闪光灯漏光,Bbaidutieba,手机漏光,,
,插上充电器机子背后的闪光灯会有漏光现象,Bbaidutieba,手机漏光,,
,充电插孔漏光,Bbaidutieba,手机漏光,,
,充电插口漏光,Bbaidutieba,手机漏光,,
,充电口有漏光,Bbaidutieba,手机漏光,,
,底部看起有点漏光,Bbaidutieba,手机漏光,,
